 0.01000  2.10080E-15  1.12790E-19 -2.10080E-15 -1.14794E-19  2.54138E-03  5.35952E-13 -2.54138E-03  3.82038E-14  2.55621E-03 -5.41669E-14 -2.55621E-03  9.54139E-13 -1.15898E-02 -2.32109E-04  1.15898E-02 -2.32107E-04
 0.03204  1.14278E-12 -2.39894E-11  1.06968E-11  9.09457E-12  8.08909E-03 -1.74085E-14 -8.08909E-03  1.85786E-14  8.24131E-03 -6.05256E-13 -8.24131E-03 -5.33328E-15 -3.71304E-02 -7.43603E-04  3.71304E-02 -7.43603E-04
 0.05407  7.35981E-11  9.20631E-11 -8.96995E-11 -9.29900E-11  1.35636E-02 -1.00939E-14 -1.35636E-02  8.56825E-15  1.39973E-02 -1.10664E-14 -1.39973E-02  5.63939E-13 -6.26710E-02 -1.25510E-03  6.26710E-02 -1.25510E-03
 0.07611  2.70885E-11 -3.17325E-12 -2.40896E-11 -8.05104E-13  1.89641E-02 -1.49833E-14 -1.89641E-02 -1.45749E-14  1.98233E-02 -1.52573E-14 -1.98233E-02 -1.52653E-14 -8.82115E-02 -1.76660E-03  8.82115E-02 -1.76660E-03
 0.09815 -4.18768E-14  1.65804E-14  7.75499E-13 -1.42057E-12  2.42892E-02 -1.87891E-14 -2.42892E-02 -1.89399E-14  2.57190E-02 -1.97671E-14 -2.57190E-02 -1.97701E-14 -1.13752E-01 -2.27809E-03  1.13752E-01 -2.27809E-03
 0.12019 -1.99234E-14  2.07534E-16  1.99338E-14 -2.74762E-16  2.95385E-02 -2.30925E-14 -2.95385E-02 -2.29472E-14  3.16833E-02 -2.43160E-14 -3.16833E-02 -2.43116E-14 -1.39293E-01 -2.78959E-03  1.39293E-01 -2.78959E-03
 0.14222  5.93796E-14 -1.33520E-17 -5.93257E-14  2.01834E-17  3.47108E-02 -2.70846E-14 -3.47108E-02 -2.70489E-14  3.77156E-02 -2.89039E-14 -3.77156E-02 -2.89054E-14 -1.64833E-01 -3.30108E-03  1.64833E-01 -3.30108E-03
 0.16426  7.19307E-14  1.95166E-15 -7.46355E-14 -1.66958E-14  3.98050E-02 -3.11179E-14 -3.98050E-02 -3.10816E-14  4.38154E-02 -3.35300E-14 -4.38154E-02 -3.35263E-14 -1.90374E-01 -3.81258E-03  1.90374E-01 -3.81258E-03
 0.18630  2.28468E-14  7.12577E-15 -4.11217E-14 -3.07973E-14  4.48200E-02 -3.50121E-14 -4.48200E-02 -3.50378E-14  4.99819E-02 -3.81935E-14 -4.99819E-02 -3.81911E-14 -2.15914E-01 -4.32408E-03  2.15914E-01 -4.32408E-03
 0.20833 -6.73318E-14  3.46864E-15  6.37083E-14  6.05969E-16  4.97546E-02 -3.88943E-14 -4.97546E-02 -3.88864E-14  5.62147E-02 -4.28940E-14 -5.62147E-02 -4.28943E-14 -2.41455E-01 -4.83557E-03  2.41455E-01 -4.83557E-03
 0.23037 -1.16033E-13 -9.63227E-14  1.06006E-13  1.67938E-14  5.46076E-02 -4.26996E-14 -5.46076E-02 -4.27465E-14  6.25131E-02 -4.76312E-14 -6.25131E-02 -4.76333E-14 -2.66995E-01 -5.34707E-03  2.66995E-01 -5.34707E-03
 0.25241 -1.58599E-13 -7.90337E-14  9.93240E-14  9.60029E-15  5.93777E-02 -4.65340E-14 -5.93777E-02 -4.64994E-14  6.88767E-02 -5.24044E-14 -6.88767E-02 -5.24071E-14 -2.92536E-01 -5.85856E-03  2.92536E-01 -5.85856E-03
