 0.01000  3.12013E-15  4.49248E-19 -3.12069E-15  1.11289E-19  1.68042E-02 -2.31239E-04 -6.91255E-05  1.21001E-02  6.91255E-05  1.21001E-02  1.99677E-02 -1.31455E-02 -1.68042E-02 -2.31239E-04  7.09787E-02 -4.83044E-02
 0.10241  2.95995E-15  1.45785E-12  8.20163E-14  3.25740E-11 -7.25582E-03  1.23594E-01  1.72087E-01 -2.36805E-03 -1.72087E-01 -2.36805E-03  1.56296E-01 -1.16360E-01  7.25582E-03  1.23594E-01  1.11039E-01 -5.47342E-02
 0.19481  9.55098E-15  5.30681E-12 -8.92004E-15 -5.05841E-12  2.63216E-02  2.33510E-01  3.27371E-01 -4.50486E-03 -3.27371E-01 -4.50486E-03  2.11235E-01 -1.04124E-01 -2.63216E-02  2.33510E-01  3.30522E-01 -2.62295E-01
 0.28722  8.37295E-17  6.96988E-13 -1.18869E-16 -6.81091E-13  5.74473E-02  3.40411E-01  4.82654E-01 -6.64166E-03 -4.82654E-01 -6.64166E-03 -5.74473E-02  3.40411E-01  3.23219E-01  7.47980E-01  7.41138E-01 -6.74067E-01
 0.37963 -7.20712E-17 -6.56998E-13  1.06245E-17  6.81518E-13  1.00955E-01  4.42862E-01  6.37936E-01 -8.77844E-03 -6.37936E-01 -8.77844E-03 -6.46187E-01  1.21158E+00  1.06693E+00  1.67084E+00  1.34231E+00 -1.29015E+00
 0.47204  3.69375E-15  7.94669E-13 -3.08114E-15 -6.02624E-13  1.57326E-01  5.39459E-01  7.93219E-01 -1.09152E-02 -7.93219E-01 -1.09152E-02 -1.58094E+00  2.48871E+00  2.20515E+00  3.00309E+00  2.13497E+00 -2.11158E+00
 0.56444  1.24119E-12  3.23248E-13 -1.95302E-12  6.61952E-13  2.27177E-01  6.28904E-01  9.48501E-01 -1.30519E-02 -9.48501E-01 -1.30519E-02 -2.86133E+00  4.17179E+00  3.74279E+00  4.74547E+00  3.12268E+00 -3.13825E+00
 0.65685  1.48722E-12 -2.61662E-13 -9.55970E-13  3.03590E-13  3.11169E-01  7.10026E-01  1.10378E+00 -1.51886E-02 -1.10378E+00 -1.51886E-02 -4.49142E+00  6.26740E+00  5.67604E+00  6.90274E+00          NaN          NaN
 0.74926  7.31363E-13 -5.30049E-13  8.34038E-13 -2.48247E-12  4.10753E-01  7.82315E-01  1.25906E+00 -1.73253E-02 -1.25906E+00 -1.73253E-02          NaN          NaN          NaN          NaN          NaN          NaN
 0.84167 -7.15065E-13 -5.97103E-13  1.30719E-13 -1.56848E-12  5.25233E-01  8.43590E-01  1.41434E+00 -1.94619E-02 -1.41434E+00 -1.94619E-02          NaN          NaN          NaN          NaN          NaN          NaN
 0.93407 -2.21653E-12 -2.76966E-13 -6.08498E-14  1.99578E-12  6.55545E-01  8.92939E-01  1.56962E+00 -2.15985E-02 -1.56962E+00 -2.15985E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.02648 -2.62357E-12  2.05882E-13  5.84477E-12  4.53327E-12  8.02085E-01  9.28683E-01  1.72490E+00 -2.37350E-02 -1.72490E+00 -2.37350E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.11889 -1.57638E-12  5.23393E-13  5.99577E-12 -1.65167E-13  9.65269E-01  9.48666E-01  1.88018E+00 -2.58715E-02 -1.88018E+00 -2.58715E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.21130  4.33128E-13  9.69452E-14  3.53873E-14 -6.66399E-12  1.14561E+00  9.50036E-01  2.03546E+00 -2.80079E-02 -2.03546E+00 -2.80079E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.30370  2.72120E-12 -6.56799E-13 -9.24777E-12 -1.19580E-12  1.34385E+00  9.28868E-01  2.19073E+00 -3.01443E-02 -2.19073E+00 -3.01443E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.39611  4.50915E-12 -2.46472E-12 -2.34299E-13  7.84412E-12  1.56113E+00  8.79429E-01  2.34601E+00 -3.22806E-02 -2.34601E+00 -3.22806E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.48852  5.81025E-12 -5.58496E-12  2.98913E-12  1.80806E-11  1.79953E+00  7.92527E-01  2.50128E+00 -3.44168E-02 -2.50128E+00 -3.44168E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.58093  6.95839E-12 -5.37179E-12 -1.98052E-12  6.32188E-12  2.06362E+00  6.50863E-01  2.65655E+00 -3.65529E-02 -2.65655E+00 -3.65529E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.67333  6.34477E-12 -1.14023E-12 -1.44118E-11 -1.20940E-12  2.36918E+00  4.09079E-01  2.81182E+00 -3.86889E-02 -2.81182E+00 -3.86889E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.76574  2.38161E-12  5.83512E-12 -6.93382E-12 -2.24077E-12  3.00612E+00  6.61391E-03  2.96709E+00 -4.08248E-02 -2.96709E+00 -4.08248E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.85815 -2.73712E-12  1.18360E-11  2.08510E-11 -5.32272E-12  3.70487E+00  4.07727E-05  3.12236E+00 -4.29607E-02 -3.12236E+00 -4.29607E-02          NaN          NaN          NaN          NaN          NaN          NaN
 1.95056 -9.30407E-12  5.14553E-12  6.40599E-11 -2.18719E-11  4.32569E+00  4.01447E-07  3.27762E+00 -4.50964E-02 -3.27762E+00 -4.50964E-02          NaN          NaN          NaN          NaN          NaN          NaN
 2.04296 -1.13192E-11 -4.14429E-12  1.10889E-11  2.29997E-12  4.94163E+00  3.46560E-09  3.43289E+00 -4.72320E-02 -3.43289E+00 -4.72320E-02          NaN          NaN          NaN          NaN          NaN          NaN
 2.13537 -4.54230E-12 -1.23539E-11 -1.33534E-11  8.78833E-11  5.56875E+00  2.73166E-11  3.58815E+00 -4.93676E-02 -3.58815E+00 -4.93676E-02          NaN          NaN          NaN          NaN          NaN          NaN
 2.22778  1.16633E-11 -1.83065E-11 -7.71608E-12  1.52194E-11  6.21374E+00  3.44955E-12  3.74341E+00 -5.15030E-02 -3.74341E+00 -5.15030E-02          NaN          NaN          NaN          NaN          NaN          NaN
 2.32019  1.22377E-11 -2.16312E-11 -2.80703E-11  2.59044E-11  6.88015E+00  3.22035E-12  3.89867E+00 -5.36382E-02 -3.89867E+00 -5.36382E-02          NaN          NaN          NaN          NaN          NaN          NaN
