 0.01000  1.69821E-15  4.52160E-19 -1.69833E-15 -3.42511E-19  8.28550E-03 -9.91020E-04 -8.28550E-03 -9.90996E-04  8.58754E-03 -1.66985E-13  8.67041E-03 -3.33891E-14          NaN          NaN          NaN          NaN
 0.03204  7.77158E-14  6.83367E-11  4.92782E-14 -3.96614E-11  2.65443E-02 -3.17485E-03 -2.65443E-02 -3.17486E-03  2.72202E-02 -5.50530E-15  2.80707E-02 -3.03648E-15          NaN          NaN          NaN          NaN
 0.05407  1.47582E-14  8.99820E-12 -1.46976E-14 -8.99404E-12  4.48031E-02 -5.35870E-03 -4.48030E-02 -5.35881E-03  4.54525E-02 -1.05196E-14  4.78761E-02 -4.22058E-15          NaN          NaN          NaN          NaN
 0.07611  7.55173E-15 -5.17886E-17 -7.55172E-15  4.61761E-17  6.30619E-02 -7.54258E-03 -6.30619E-02 -7.54258E-03  6.32860E-02  2.85783E-11  6.80884E-02  5.96725E-12          NaN          NaN          NaN          NaN
 0.09815  2.36513E-19  2.03935E-14  4.15866E-19 -2.02764E-14  8.13207E-02 -9.72644E-03 -8.13207E-02 -9.72644E-03  8.07211E-02  7.94314E-12  8.87098E-02  6.44141E-12          NaN          NaN          NaN          NaN
 0.12019 -3.89394E-14  1.76703E-16  3.89307E-14 -4.81486E-16  9.95794E-02 -1.19103E-02 -9.95794E-02 -1.19103E-02  9.77590E-02  1.97334E-11  1.09743E-01  9.29874E-12          NaN          NaN          NaN          NaN
 0.14222 -4.50467E-14 -6.72375E-15  3.94513E-14  3.71892E-15  1.17838E-01 -1.40942E-02 -1.17838E-01 -1.40942E-02  1.14400E-01  2.37736E-12  1.31191E-01  4.48835E-12          NaN          NaN          NaN          NaN
 0.16426 -2.42976E-14  1.32425E-16  1.16865E-15 -5.41140E-15  1.36097E-01 -1.62780E-02 -1.36097E-01 -1.62780E-02  1.30644E-01  9.52096E-13  1.53054E-01  8.99035E-12          NaN          NaN          NaN          NaN
 0.18630 -1.09346E-15  2.80984E-14 -2.07621E-14 -1.02234E-14  1.54356E-01 -1.84619E-02 -1.54356E-01 -1.84619E-02  1.46491E-01 -5.18453E-14  1.75337E-01  8.16832E-12          NaN          NaN          NaN          NaN
 0.20833  4.71749E-14  5.09563E-14 -2.88907E-14 -3.55920E-15  1.72615E-01 -2.06457E-02 -1.72615E-01 -2.06457E-02  1.61941E-01 -5.84890E-14  1.98043E-01  8.43925E-12          NaN          NaN          NaN          NaN
 0.23037  8.74111E-14  3.09333E-14 -9.19583E-15  7.16922E-14  1.90873E-01 -2.28296E-02 -1.90873E-01 -2.28296E-02  1.76991E-01 -6.46450E-14  2.21173E-01  8.66108E-12          NaN          NaN          NaN          NaN
 0.25241  6.60614E-14 -5.19710E-14 -1.58795E-14  2.85170E-14  2.09132E-01 -2.50135E-02 -2.09132E-01 -2.50135E-02  1.91641E-01 -7.02469E-14  2.44731E-01  8.83290E-12          NaN          NaN          NaN          NaN
 0.27444 -6.80664E-15 -1.22948E-13 -6.48962E-14 -9.50733E-14  2.27391E-01 -2.71973E-02 -2.27391E-01 -2.71973E-02  2.05887E-01 -7.53053E-14  2.68720E-01  8.95321E-12          NaN          NaN          NaN          NaN
