 0.01000  1.69342E-15  2.20061E-19 -1.69333E-15 -3.15703E-19 -1.80982E-05  6.66891E-03  1.80982E-05  6.66891E-03 -1.35108E-02 -1.86268E-04  1.35108E-02 -1.86268E-04 -2.53333E-02 -9.69697E-03          NaN          NaN
 0.10241  3.18169E-15  1.52964E-12  1.84616E-14  6.79670E-12  1.89972E-03  6.82087E-02 -1.89972E-03  6.82087E-02 -1.38361E-01 -1.90753E-03  1.38361E-01 -1.90753E-03 -1.96760E-01 -1.33239E-01          NaN          NaN
 0.19481  9.39592E-15  5.14987E-12 -9.25239E-15 -5.09455E-12 -6.89186E-03  1.29323E-01  6.89186E-03  1.29323E-01 -2.63211E-01 -3.62878E-03  2.63211E-01 -3.62878E-03 -2.13147E-01 -1.10122E-01          NaN          NaN
 0.28722  3.84471E-13  1.28943E-14 -3.83137E-13 -2.73638E-14 -1.50434E-02  1.89622E-01  1.50434E-02  1.89622E-01 -3.88061E-01 -5.35003E-03  3.88061E-01 -5.35003E-03 -4.07399E-01 -2.84655E-01          NaN          NaN
 0.37963  1.90454E-15 -5.72238E-13 -2.50620E-15  5.53481E-13 -2.64449E-02  2.48701E-01  2.64449E-02  2.48701E-01 -5.12911E-01 -7.07128E-03  5.12911E-01 -7.07128E-03 -7.52557E-01 -6.48049E-01          NaN          NaN
 0.47204 -6.60851E-13  1.24137E-13  2.98564E-13 -4.81236E-13 -4.12463E-02  3.06145E-01  4.12463E-02  3.06145E-01 -6.37761E-01 -8.79252E-03  6.37761E-01 -8.79252E-03 -1.24840E+00 -1.20032E+00          NaN          NaN
 0.56444 -3.71863E-13  4.04951E-14  1.57071E-13 -6.01010E-13 -5.96829E-02  3.61545E-01  5.96829E-02  3.61545E-01 -7.62610E-01 -1.05137E-02  7.62610E-01 -1.05137E-02 -1.89492E+00 -1.94129E+00          NaN          NaN
 0.65685  1.83042E-13 -3.15311E-14 -3.66179E-13  1.35972E-13 -8.20917E-02  4.14541E-01  8.20917E-02  4.14541E-01 -8.87460E-01 -1.22350E-02  8.87460E-01 -1.22350E-02 -2.69946E+00 -2.86995E+00          NaN          NaN
 0.74926  8.69054E-13 -3.62482E-13 -1.81747E-13  5.71760E-13 -1.08887E-01  4.64881E-01  1.08887E-01  4.64881E-01 -1.01231E+00 -1.39562E-02  1.01231E+00 -1.39562E-02 -3.66784E+00 -3.98783E+00          NaN          NaN
 0.84167  9.15988E-13 -1.09480E-12  4.63374E-13  6.82727E-13 -1.40493E-01  5.12458E-01  1.40493E-01  5.12458E-01 -1.13716E+00 -1.56774E-02  1.13716E+00 -1.56774E-02          NaN          NaN          NaN          NaN
 0.93407  7.95274E-14 -1.13347E-12  1.35364E-12  7.20254E-13 -1.77270E-01  5.57278E-01  1.77270E-01  5.57278E-01 -1.26201E+00 -1.73985E-02  1.26201E+00 -1.73985E-02          NaN          NaN          NaN          NaN
 1.02648 -1.32184E-12 -7.74687E-13  2.33678E-13  1.24978E-12 -2.20593E-01  6.00565E-01  2.20593E-01  6.00565E-01 -1.38685E+00 -1.91197E-02  1.38685E+00 -1.91197E-02          NaN          NaN          NaN          NaN
 1.11889 -1.67332E-12 -4.61970E-15 -2.35268E-12  1.06339E-12 -2.68896E-01  6.40363E-01  2.68896E-01  6.40363E-01 -1.51170E+00 -2.08408E-02  1.51170E+00 -2.08408E-02          NaN          NaN          NaN          NaN
 1.21130 -7.16724E-13  1.10419E-12 -1.30727E-12 -8.22477E-13 -3.23056E-01  6.77630E-01  3.23056E-01  6.77630E-01 -1.63655E+00 -2.25619E-02  1.63655E+00 -2.25619E-02          NaN          NaN          NaN          NaN
 1.30370  9.63137E-13  2.14643E-12  2.54746E-12 -8.97771E-13 -3.83150E-01  7.12378E-01  3.83150E-01  7.12378E-01 -1.76140E+00 -2.42830E-02  1.76140E+00 -2.42830E-02          NaN          NaN          NaN          NaN
 1.39611  3.03868E-12  1.89113E-12  8.71392E-12  7.40855E-13 -4.49229E-01  7.44570E-01  4.49229E-01  7.44570E-01 -1.88624E+00 -2.60041E-02  1.88624E+00 -2.60041E-02          NaN          NaN          NaN          NaN
 1.48852  4.07596E-12  1.85094E-13  4.39899E-12 -4.94160E-13 -5.21332E-01  7.74121E-01  5.21332E-01  7.74121E-01 -2.01109E+00 -2.77251E-02  2.01109E+00 -2.77251E-02          NaN          NaN          NaN          NaN
 1.58093  3.30833E-12 -1.56592E-12 -5.56248E-12 -6.82706E-12 -5.99496E-01  8.00897E-01  5.99496E-01  8.00897E-01 -2.13593E+00 -2.94461E-02  2.13593E+00 -2.94461E-02          NaN          NaN          NaN          NaN
 1.67333  5.49800E-13 -2.92625E-12  5.60710E-13  1.69640E-12 -6.83771E-01  8.24718E-01  6.83771E-01  8.24718E-01 -2.26078E+00 -3.11671E-02  2.26078E+00 -3.11671E-02          NaN          NaN          NaN          NaN
 1.76574 -3.96658E-12 -2.78753E-12  1.43317E-11  1.68365E-12 -7.74219E-01  8.45360E-01  7.74219E-01  8.45360E-01 -2.38562E+00 -3.28881E-02  2.38562E+00 -3.28881E-02          NaN          NaN          NaN          NaN
 1.85815 -8.09792E-12 -4.29428E-12 -8.00634E-12 -8.94429E-12 -8.70925E-01  8.62556E-01  8.70925E-01  8.62556E-01 -2.51047E+00 -3.46090E-02  2.51047E+00 -3.46090E-02          NaN          NaN          NaN          NaN
 1.95056 -7.20941E-12 -8.21045E-12 -5.02522E-11 -4.13809E-11 -9.73998E-01  8.75992E-01  9.73998E-01  8.75992E-01 -2.63531E+00 -3.63298E-02  2.63531E+00 -3.63298E-02          NaN          NaN          NaN          NaN
 2.04296 -6.44247E-12 -1.07153E-11 -9.86038E-11 -4.64844E-11 -1.08358E+00  8.85304E-01  1.08358E+00  8.85304E-01 -2.76015E+00 -3.80507E-02  2.76015E+00 -3.80507E-02          NaN          NaN          NaN          NaN
 2.13537 -1.81317E-12 -7.20300E-12 -2.54099E-12  8.33080E-12 -1.19984E+00  8.90076E-01  1.19984E+00  8.90076E-01 -2.88499E+00 -3.97715E-02  2.88499E+00 -3.97715E-02          NaN          NaN          NaN          NaN
 2.22778  5.30379E-12  1.39082E-12 -5.77173E-12 -1.65562E-12 -1.32301E+00  8.89828E-01  1.32301E+00  8.89828E-01 -3.00983E+00 -4.14922E-02  3.00983E+00 -4.14922E-02          NaN          NaN          NaN          NaN
